,kT,norm (bb_1),PhoIndex,norm (po_2),nH
168,0.7491358358185202,0.1709891719358977,2.051371535219155,0.0002822350666113367,0.12194787925396323
169,0.7607799308782057,0.17590396994353452,2.040197838950155,0.000287439659302139,0.12160363845183121
170,0.739485518891747,0.18456182052839487,2.07224977003528,0.00028122384957887485,0.12325178556622189
171,0.7411309991395751,0.19666913301915542,2.081658117344886,0.00029228926834305876,0.12602718976744356
172,0.7174280032623892,0.18164142328544572,2.0057986445285985,0.00030812364067659374,0.1339318873487916
173,0.7167867571268187,0.1839827602157469,2.0568136471250664,0.000296387919763756,0.1263958009732586
174,0.7418930826197488,0.18275337084979115,1.9924111252635277,0.0002664100800726112,0.10422645419209117
175,0.7639300928617666,0.1622661380853464,2.095148549549412,0.00029937224431139214,0.13614634594318897
176,0.7632626146181474,0.17926724462479343,2.101009218848527,0.00028542315621039155,0.12801511864052106
177,0.773432901108541,0.13923859685858558,2.031200157979815,0.00030344734976368414,0.12989924602173872
178,0.7768077733822603,0.1357319513775787,2.0315922412609733,0.00030513494833857215,0.13014411420384692
179,0.7690920760303268,0.13440492809311114,2.007580769727127,0.0003062241713907755,0.1289722930238639
180,0.7731166823739275,0.1328387073874686,2.009647702503811,0.0003028335185496386,0.12771293519666846
181,0.7699194140889414,0.1841183552420703,2.1032833849563257,0.00027963704179496273,0.12508168519739105
182,0.7202565880802047,0.19197654457418004,2.024408422390685,0.00028686126198741935,0.11566069307410012
183,0.7169553890511129,0.19310996963915827,1.9895858320612223,0.00028489135830819725,0.11937697984245164
184,0.7749949599196676,0.17038869338824547,2.075770397352132,0.0002733379386531692,0.11774726745931707
185,0.7737865249211737,0.16422258901082304,2.082058145809882,0.00027718177723532893,0.11362149661329395
186,0.7806802454570159,0.1628024470635548,2.044405882254085,0.00027564745828513045,0.1133916143102822
187,0.7725193021063371,0.16439781917686633,2.0429184061534795,0.000275580500708727,0.11492148691172986
188,0.76060664850207,0.1717523724220936,2.0879962257952402,0.0002938461108519908,0.12763827917236945
189,0.767454694769079,0.16486871812993542,2.08436766392746,0.00028396357544823125,0.12606124089335705
190,0.7659125274339382,0.17456549830629906,2.085552868688357,0.0002896694264787871,0.12122159123174932
191,0.7389197504535141,0.21020237143464637,2.0797328945686373,0.0002816154350200415,0.12319701331081143
192,0.7413372198081608,0.19301489140108052,1.9855524622664444,0.0002636128274516394,0.10098183306812303
193,0.7259774581261612,0.17490339268376576,1.9428490377774132,0.0002786775645683723,0.10597350192898777
194,0.719656268677734,0.2472351706764838,2.0680771669134996,0.0002517363099684773,0.11257368818240317
195,0.7392127681255638,0.17404786310696033,1.9903577747851664,0.0002835223445765413,0.11986570062411546
196,0.7351436994352492,0.16650705106259264,1.9920251528586284,0.0002830427883087879,0.11544471115087036
197,0.7788838465432517,0.17068919938364513,2.1912965961691855,0.00029535608840628943,0.13972160031799044
198,0.7537485289051182,0.1787921850212001,2.148340440504147,0.0003058922548119677,0.13922147721048603
199,0.7797011283241988,0.13920892696667006,2.0279233863824073,0.00029710182297972856,0.12669251847475202
200,0.743529646935216,0.1703020869026984,2.029056249770326,0.00029596875001988216,0.1281014488534092
201,0.7463241726265564,0.1672073112551507,2.0480454981689706,0.0002907980836156438,0.12781585928996927
202,0.7469560470795291,0.1739350458368201,2.0274154207429746,0.00029759715427737026,0.12359183743336088
203,0.7359898609435485,0.19614773659928422,2.0756036141215453,0.00027990708886295495,0.12377041259281164
204,0.7503057474610618,0.18331849248664778,2.058923496682489,0.0002735525269885818,0.11564375690656999
205,0.7559947247415476,0.17539287444506838,2.085067533842801,0.0003022635153524944,0.13626655959865758
206,0.7076953055513666,0.2335168297904282,1.9934759693727875,0.00026322028696550164,0.10303191625871093
207,0.7589381505811554,0.16949236967930875,2.123311090338248,0.00030420469938617335,0.14695764930635366
208,0.7481364700105874,0.20196165980406278,2.083051899060618,0.00027943013109957716,0.12798380436159074
209,0.7391250893472355,0.18534285487987934,2.0849629682693633,0.00029910437642498587,0.12579537199762797
210,0.7434897829138483,0.2043428658000227,2.0155694610141515,0.00025825292691936493,0.10246623844621172
211,0.7225366291046753,0.20037199353141147,2.056630755033646,0.00028817699836122644,0.12482171298432558
212,0.7217593881571023,0.2046104549900682,2.049742243736978,0.0002852872078223111,0.12325236817413643
213,0.7131697557220558,0.20701465224677942,2.0042914718646077,0.0002811090450932019,0.11845076291269124
214,0.763514726799403,0.18498381799650007,2.103958482570795,0.0002747562704226854,0.11901352466940554
215,0.7474235965642022,0.19115513476353926,2.0695709155903126,0.00027990045888210953,0.12463304833966429
216,0.794966451326061,0.1467812327942134,2.109970528069012,0.0002999365319374283,0.13902239546326198
217,0.7854893115604635,0.1385402211906681,2.1288940208186493,0.0003169848284050889,0.13587141420444204
218,0.7809107808574268,0.13424912892897065,2.123773898768081,0.0003122293390684503,0.1425106966674403
219,0.8077266931395745,0.13930856729848082,2.1520139195259453,0.00031729932295296114,0.14645263767887276
220,0.8130690927524755,0.13655450250266657,2.157289419962403,0.0003141999849813194,0.1416431463860198
221,0.7499659720143582,0.2002828675131275,2.130199097336888,0.0002905834975853868,0.13498404949597229
222,0.7334177984073863,0.1739749183806295,1.9706596475686036,0.00027135768727369283,0.10371083451895632
223,0.7463816727887183,0.18412077839863494,2.0344519194618234,0.0002678804458852401,0.11017320552306618
224,0.7354523097962549,0.18436721230599218,2.0029156359770504,0.00028276532809261523,0.11091435123989382
225,0.7152722512679734,0.22440293777833079,2.042747586360703,0.0002696596963772937,0.11204657977914735
